deal_id,month,collections_available,servicing_fee_paid,senior_interest_paid,senior_principal_paid,subordinate_interest_paid,subordinate_principal_paid,excess_spread_to_originator,ce_opening_balance,ce_drawn_this_month,ce_closing_balance,ce_cover_ratio
D0222,2025-09-01,0.32,0.01,0.0,0.0,0.06,0.23,0.02,0.3,0.0,0.3,
D0222,2025-10-01,0.28,0.01,0.0,0.0,0.07,0.19,0.01,0.3,0.0,0.3,
D0222,2025-11-01,0.27,0.01,0.0,0.0,0.06,0.17,0.03,0.3,0.0,0.3,
D0222,2025-12-01,0.29,0.01,0.0,0.0,0.06,0.2,0.02,0.3,0.0,0.3,
D0222,2026-01-01,0.27,0.01,0.0,0.0,0.06,0.18,0.02,0.3,0.0,0.3,
D0222,2026-02-01,0.26,0.01,0.0,0.0,0.06,0.17,0.02,0.3,0.0,0.3,
D0222,2026-03-01,0.22,0.01,0.0,0.0,0.05,0.16,0.0,0.3,0.0,0.3,
D0222,2026-04-01,0.25,0.01,0.0,0.0,0.04,0.18,0.02,0.3,0.0,0.3,
D0222,2026-05-01,0.24,0.01,0.0,0.0,0.05,0.16,0.02,0.3,0.0,0.3,
D0222,2026-06-01,0.2,0.01,0.0,0.0,0.04,0.14,0.01,0.3,0.0,0.3,
D0222,2026-07-01,0.2,0.01,0.0,0.0,0.05,0.13,0.01,0.3,0.0,0.3,
D0223,2025-11-01,21.71,0.38,2.86,18.42,0.0,0.0,0.05,10.86,0.0,10.86,0.0345
D0223,2025-12-01,16.54,0.37,2.06,13.09,0.0,0.0,1.02,10.86,0.0,10.86,0.036
D0223,2026-01-01,17.02,0.35,2.66,12.86,0.0,0.0,1.15,10.86,0.0,10.86,0.0376
D0223,2026-02-01,19.93,0.33,2.24,16.56,0.0,0.0,0.8,10.86,0.0,10.86,0.0399
D0223,2026-03-01,17.06,0.31,2.44,14.08,0.0,0.0,0.23,10.86,0.0,10.86,0.0421
D0223,2026-04-01,15.06,0.3,2.25,11.4,0.0,0.0,1.11,10.86,0.0,10.86,0.044
D0223,2026-05-01,16.5,0.28,1.87,14.27,0.0,0.0,0.08,10.86,0.0,10.86,0.0467
D0223,2026-06-01,14.42,0.27,1.79,11.32,0.0,0.0,1.04,10.86,0.0,10.86,0.0491
D0223,2026-07-01,12.36,0.26,2.0,9.71,0.0,0.0,0.39,10.86,0.0,10.86,0.0514
D0230,2025-05-01,6.97,0.08,1.62,4.97,0.0,0.0,0.3,6.63,0.0,6.63,0.0409
D0230,2025-06-01,6.72,0.08,1.36,5.03,0.0,0.0,0.25,6.63,0.0,6.63,0.0422
D0230,2025-07-01,6.62,0.07,1.47,4.85,0.0,0.0,0.23,6.63,0.0,6.63,0.0435
D0230,2025-08-01,6.29,0.07,1.48,4.46,0.0,0.0,0.28,6.63,0.0,6.63,0.0449
D0230,2025-09-01,6.42,0.07,1.33,4.57,0.0,0.0,0.45,6.63,0.0,6.63,0.0463
D0230,2025-10-01,5.82,0.07,1.2,4.16,0.0,0.0,0.39,6.63,0.0,6.63,0.0477
D0230,2025-11-01,6.51,0.07,1.45,4.33,0.0,0.0,0.66,6.63,0.0,6.63,0.0492
D0230,2025-12-01,6.02,0.06,1.33,4.18,0.0,0.0,0.45,6.63,0.0,6.63,0.0508
D0230,2026-01-01,5.69,0.06,1.21,4.0,0.0,0.0,0.42,6.63,0.0,6.63,0.0524
D0230,2026-03-01,5.2,0.06,1.2,3.54,0.0,0.0,0.4,6.63,0.0,6.63,0.0555
D0230,2026-04-01,5.24,0.06,1.14,3.6,0.0,0.0,0.44,6.63,0.0,6.63,0.0572
D0230,2026-05-01,4.99,0.06,1.13,3.36,0.0,0.0,0.44,6.63,0.0,6.63,0.059
D0230,2026-06-01,4.54,0.05,1.01,3.26,0.0,0.0,0.22,6.63,0.0,6.63,0.0607
D0231,2025-02-01,1.43,0.01,0.0,0.0,0.11,1.24,0.07,0.65,0.0,0.65,
D0231,2025-03-01,0.96,0.01,0.0,0.0,0.1,0.83,0.02,0.65,0.0,0.65,
D0231,2025-04-01,0.85,0.01,0.0,0.0,0.1,0.72,0.02,0.65,0.0,0.65,
D0231,2025-05-01,0.89,0.01,0.0,0.0,0.1,0.77,0.01,0.65,0.0,0.65,
D0231,2025-06-01,0.79,0.01,0.0,0.0,0.1,0.64,0.04,0.65,0.0,0.65,
D0231,2025-07-01,0.79,0.01,0.0,0.0,0.1,0.64,0.04,0.65,0.0,0.65,
D0231,2025-08-01,0.65,0.01,0.0,0.0,0.09,0.5,0.05,0.65,0.0,0.65,
D0231,2025-09-01,0.7,0.01,0.0,0.0,0.08,0.6,0.01,0.65,0.0,0.65,
D0231,2025-11-01,0.52,0.01,0.0,0.0,0.07,0.41,0.03,0.65,0.0,0.65,
D0231,2025-12-01,0.63,0.01,0.0,0.0,0.06,0.56,0.0,0.65,0.0,0.65,
D0231,2026-01-01,0.48,0.01,0.0,0.0,0.06,0.41,0.0,0.65,0.0,0.65,
D0231,2026-02-01,0.58,0.01,0.0,0.0,0.06,0.49,0.02,0.65,0.0,0.65,
D0231,2026-03-01,0.48,0.01,0.0,0.0,0.06,0.4,0.01,0.65,0.0,0.65,
D0231,2026-04-01,0.49,0.01,0.0,0.0,0.05,0.43,0.0,0.65,0.0,0.65,
D0231,2026-05-01,0.51,0.01,0.0,0.0,0.05,0.42,0.03,0.65,0.0,0.65,
D0231,2026-06-01,0.42,0.01,0.0,0.0,0.05,0.33,0.03,0.65,0.0,0.65,
D0231,2026-07-01,0.43,0.01,0.0,0.0,0.04,0.35,0.03,0.65,0.0,0.65,
D0232,2026-07-01,5.45,0.08,0.74,4.41,0.0,0.0,0.22,3.05,0.0,3.05,0.0447
D0234,2024-10-01,3.51,0.05,0.59,2.8,0.0,0.0,0.07,3.46,0.0,3.46,0.0507
D0234,2024-11-01,3.86,0.05,0.69,3.09,0.0,0.0,0.03,3.46,0.0,3.46,0.0531
D0234,2024-12-01,3.97,0.04,0.52,3.29,0.0,0.0,0.12,3.46,0.0,3.46,0.0559
D0234,2025-01-01,3.24,0.04,0.56,2.63,0.0,0.0,0.01,3.46,0.0,3.46,0.0584
D0234,2025-02-01,3.69,0.04,0.55,2.9,0.0,0.0,0.2,3.46,0.0,3.46,0.0614
D0234,2025-03-01,2.9,0.04,0.53,2.33,0.0,0.0,0.0,3.46,0.11,3.35,0.062
D0234,2025-04-01,3.35,0.04,0.47,2.84,0.0,0.0,0.0,3.35,0.1,3.25,0.0635
D0235,2025-06-01,10.48,0.15,1.67,8.13,0.0,0.0,0.53,6.1,0.0,6.1,0.0342
D0235,2025-07-01,9.96,0.15,1.56,7.81,0.0,0.0,0.44,6.1,0.0,6.1,0.0357
D0235,2025-09-01,9.19,0.13,1.3,7.53,0.0,0.0,0.23,6.1,0.0,6.1,0.0393
D0235,2025-10-01,8.28,0.13,1.15,6.83,0.0,0.0,0.17,6.1,0.0,6.1,0.0411
D0235,2025-11-01,8.33,0.12,1.08,6.64,0.0,0.0,0.49,6.1,0.0,6.1,0.043
D0235,2025-12-01,8.01,0.12,1.12,6.17,0.0,0.0,0.6,6.1,0.0,6.1,0.045
D0235,2026-01-01,7.79,0.11,1.3,6.13,0.0,0.0,0.25,6.1,0.0,6.1,0.0471
D0235,2026-02-01,12.59,0.1,1.05,11.07,0.0,0.0,0.37,6.1,0.0,6.1,0.0515
D0235,2026-03-01,6.28,0.1,0.89,5.03,0.0,0.0,0.26,6.1,0.0,6.1,0.0538
D0235,2026-04-01,10.82,0.09,0.89,9.6,0.0,0.0,0.24,6.1,0.0,6.1,0.0587
D0235,2026-05-01,6.15,0.09,0.88,4.76,0.0,0.0,0.42,6.1,0.0,6.1,0.0616
D0235,2026-06-01,5.33,0.08,0.84,4.24,0.0,0.0,0.17,6.1,0.0,6.1,0.0643
D0235,2026-07-01,5.18,0.08,0.81,4.11,0.0,0.0,0.18,6.1,0.0,6.1,0.0672
D0237,2026-04-01,8.0,0.08,1.08,6.83,0.0,0.0,0.01,8.08,0.0,8.08,0.0604
D0237,2026-05-01,7.97,0.08,1.13,6.41,0.0,0.0,0.35,8.08,0.0,8.08,0.0635
D0237,2026-06-01,7.32,0.07,0.98,6.11,0.0,0.0,0.16,8.08,0.0,8.08,0.0667
D0237,2026-07-01,7.96,0.07,1.09,6.23,0.0,0.0,0.57,8.08,0.0,8.08,0.0703
D0239,2026-03-01,4.43,0.04,0.47,3.81,0.0,0.0,0.11,0.0,0.0,0.0,0.0
D0239,2026-04-01,4.0,0.04,0.48,3.38,0.0,0.0,0.1,0.0,0.0,0.0,0.0
D0239,2026-05-01,3.66,0.03,0.41,3.16,0.0,0.0,0.06,0.0,0.0,0.0,0.0
D0239,2026-06-01,3.77,0.03,0.37,3.25,0.0,0.0,0.12,0.0,0.0,0.0,0.0
D0239,2026-07-01,3.23,0.03,0.43,2.74,0.0,0.0,0.03,0.0,0.0,0.0,0.0
D0241,2025-05-01,8.21,0.2,1.1,6.4,0.0,0.0,0.51,15.42,0.0,15.42,0.0944
D0241,2025-06-01,8.12,0.19,1.22,6.23,0.0,0.0,0.48,15.42,0.0,15.42,0.0981
D0241,2025-07-01,7.77,0.19,1.28,5.85,0.0,0.0,0.45,15.42,0.0,15.42,0.1019
D0241,2025-08-01,7.37,0.18,1.23,5.64,0.0,0.0,0.32,15.42,0.0,15.42,0.1058
D0241,2025-09-01,6.8,0.17,0.98,5.37,0.0,0.0,0.28,15.42,0.0,15.42,0.1099
D0241,2025-10-01,6.88,0.17,1.05,5.17,0.0,0.0,0.49,15.42,0.0,15.42,0.1141
D0241,2025-11-01,6.98,0.16,1.17,5.29,0.0,0.0,0.36,15.42,0.0,15.42,0.1187
D0241,2025-12-01,9.19,0.15,0.98,7.58,0.0,0.0,0.48,15.42,0.0,15.42,0.1261
D0241,2026-01-01,6.59,0.15,1.11,4.78,0.0,0.0,0.55,15.42,0.0,15.42,0.1312
D0241,2026-02-01,6.22,0.14,1.04,4.58,0.0,0.0,0.46,15.42,0.0,15.42,0.1365
D0241,2026-03-01,5.23,0.13,0.86,4.18,0.0,0.0,0.06,15.42,0.0,15.42,0.1418
D0241,2026-04-01,5.42,0.13,0.96,4.09,0.0,0.0,0.24,15.42,0.0,15.42,0.1473
D0241,2026-05-01,4.86,0.12,0.75,3.83,0.0,0.0,0.16,15.42,0.0,15.42,0.1529
D0241,2026-06-01,5.04,0.12,0.89,3.76,0.0,0.0,0.27,15.42,0.0,15.42,0.1588
D0241,2026-07-01,4.72,0.12,0.83,3.64,0.0,0.0,0.13,15.42,0.0,15.42,0.165
D0242,2026-03-01,16.01,0.11,1.92,13.65,0.0,0.0,0.33,11.13,0.0,11.13,0.0488
D0242,2026-05-01,12.75,0.1,1.78,10.85,0.0,0.0,0.02,11.13,0.0,11.13,0.0543
D0242,2026-06-01,13.18,0.09,1.45,11.23,0.0,0.0,0.41,11.13,0.0,11.13,0.0575
D0242,2026-07-01,12.9,0.09,1.61,11.0,0.0,0.0,0.2,11.13,0.0,11.13,0.061
D0243,2026-01-01,15.07,0.25,2.07,12.34,0.0,0.0,0.41,16.38,0.0,16.38,0.0607
D0243,2026-02-01,13.57,0.24,1.85,10.9,0.0,0.0,0.58,16.38,0.0,16.38,0.0633
D0243,2026-03-01,13.94,0.23,1.91,11.39,0.0,0.0,0.41,16.38,0.0,16.38,0.0662
D0243,2026-04-01,11.4,0.22,1.7,9.32,0.0,0.0,0.16,16.38,0.0,16.38,0.0688
D0243,2026-05-01,11.91,0.21,1.72,9.13,0.0,0.0,0.85,16.38,0.0,16.38,0.0716
D0243,2026-06-01,21.43,0.19,1.49,19.62,0.0,0.0,0.13,16.38,0.0,16.38,0.0783
D0243,2026-07-01,10.85,0.18,1.59,8.51,0.0,0.0,0.57,16.38,0.0,16.38,0.0816
D0245,2024-07-01,2.29,0.04,0.3,1.91,0.0,0.0,0.04,1.69,0.0,1.69,0.051
D0245,2024-08-01,2.37,0.04,0.28,1.98,0.0,0.0,0.07,1.69,0.0,1.69,0.0542
D0245,2024-09-01,2.02,0.04,0.3,1.67,0.0,0.0,0.01,1.69,0.0,1.69,0.0573
D0245,2024-10-01,1.97,0.04,0.24,1.67,0.0,0.0,0.02,1.69,0.0,1.69,0.0607
D0245,2024-11-01,1.86,0.04,0.23,1.5,0.0,0.0,0.09,1.69,0.0,1.69,0.0642
D0245,2024-12-01,1.86,0.03,0.19,1.53,0.0,0.0,0.11,1.69,0.0,1.69,0.0681
D0245,2025-01-01,1.62,0.03,0.2,1.37,0.0,0.0,0.02,1.69,0.0,1.69,0.0721
D0245,2025-02-01,1.65,0.03,0.22,1.4,0.0,0.0,0.0,1.69,0.0,1.69,0.0767
D0245,2025-03-01,2.04,0.03,0.16,1.78,0.0,0.0,0.07,1.69,0.0,1.69,0.0834
D0245,2025-04-01,1.41,0.03,0.18,1.17,0.0,0.0,0.03,1.69,0.0,1.69,0.0885
D0245,2025-05-01,1.24,0.02,0.16,1.04,0.0,0.0,0.02,1.69,0.0,1.69,0.0936
D0245,2025-06-01,1.28,0.02,0.15,1.03,0.0,0.0,0.08,1.69,0.0,1.69,0.0993
D0245,2025-07-01,1.13,0.02,0.13,0.92,0.0,0.0,0.06,1.69,0.0,1.69,0.105
D0245,2025-08-01,1.04,0.02,0.12,0.89,0.0,0.0,0.01,1.69,0.0,1.69,0.1111
D0245,2025-09-01,1.0,0.02,0.15,0.82,0.0,0.0,0.01,1.69,0.0,1.69,0.1174
D0245,2025-10-01,1.09,0.02,0.12,0.88,0.0,0.0,0.07,1.69,0.0,1.69,0.1251
D0245,2025-11-01,0.98,0.02,0.11,0.8,0.0,0.0,0.05,1.69,0.0,1.69,0.133
D0245,2025-12-01,0.93,0.02,0.11,0.78,0.0,0.0,0.02,1.69,0.0,1.69,0.1417
D0245,2026-01-01,0.8,0.02,0.11,0.65,0.0,0.0,0.02,1.69,0.0,1.69,0.1498
D0245,2026-02-01,0.77,0.01,0.1,0.63,0.0,0.0,0.03,1.69,0.0,1.69,0.1587
D0245,2026-03-01,0.76,0.01,0.09,0.66,0.0,0.0,0.0,1.69,0.0,1.69,0.1692
D0245,2026-04-01,0.66,0.01,0.09,0.56,0.0,0.0,0.0,1.69,0.0,1.69,0.1792
D0245,2026-05-01,0.65,0.01,0.09,0.54,0.0,0.0,0.01,1.69,0.0,1.69,0.1901
D0246,2025-02-01,14.88,0.26,2.34,11.63,0.0,0.0,0.65,38.26,0.0,38.26,0.1185
D0246,2025-03-01,15.27,0.25,2.42,11.38,0.0,0.0,1.22,38.26,0.0,38.26,0.1228
D0246,2025-04-01,14.52,0.24,2.05,10.95,0.0,0.0,1.28,38.26,0.0,38.26,0.1273
D0246,2025-05-01,13.85,0.23,2.33,10.48,0.0,0.0,0.81,38.26,0.0,38.26,0.1319
D0246,2025-06-01,12.99,0.22,2.35,10.24,0.0,0.0,0.18,38.26,0.0,38.26,0.1367
D0246,2025-07-01,12.15,0.22,2.07,9.52,0.0,0.0,0.34,38.26,0.0,38.26,0.1416
D0246,2025-08-01,11.56,0.21,1.78,9.07,0.0,0.0,0.5,38.26,0.0,38.26,0.1465
D0246,2025-09-01,11.46,0.2,2.09,8.91,0.0,0.0,0.26,38.26,0.0,38.26,0.1516
D0246,2025-10-01,10.97,0.19,1.8,8.47,0.0,0.0,0.51,38.26,0.0,38.26,0.1569
D0246,2025-11-01,10.94,0.19,1.61,8.61,0.0,0.0,0.53,38.26,0.0,38.26,0.1627
D0246,2025-12-01,10.37,0.18,1.54,8.05,0.0,0.0,0.6,38.26,0.0,38.26,0.1684
D0246,2026-01-01,20.43,0.17,1.57,18.48,0.0,0.0,0.21,38.26,0.0,38.26,0.1833
D0246,2026-02-01,9.54,0.16,1.48,7.2,0.0,0.0,0.7,38.26,0.0,38.26,0.1899
D0246,2026-03-01,9.38,0.15,1.49,7.11,0.0,0.0,0.63,38.26,0.0,38.26,0.1968
D0246,2026-04-01,8.77,0.15,1.46,6.81,0.0,0.0,0.35,38.26,0.0,38.26,0.204
D0246,2026-05-01,8.9,0.14,1.56,6.33,0.0,0.0,0.87,38.26,0.0,38.26,0.2111
D0246,2026-06-01,7.8,0.14,1.28,6.33,0.0,0.0,0.05,38.26,0.0,38.26,0.2187
D0246,2026-07-01,7.71,0.13,1.4,6.1,0.0,0.0,0.08,38.26,0.0,38.26,0.2266
D0251,2024-06-01,6.4,0.2,1.27,4.59,0.0,0.0,0.34,5.41,0.0,5.41,0.0317
D0251,2024-07-01,6.42,0.19,1.28,4.57,0.0,0.0,0.38,5.41,0.0,5.41,0.0326
D0251,2024-08-01,6.47,0.19,1.22,4.29,0.0,0.0,0.77,5.41,0.0,5.41,0.0335
D0251,2024-09-01,6.59,0.18,1.3,4.33,0.0,0.0,0.78,5.41,0.0,5.41,0.0344
D0251,2024-10-01,6.12,0.18,1.25,4.23,0.0,0.0,0.46,5.41,0.0,5.41,0.0353
D0251,2024-11-01,6.1,0.17,1.32,4.01,0.0,0.0,0.6,5.41,0.0,5.41,0.0363
D0251,2024-12-01,5.82,0.17,1.19,3.98,0.0,0.0,0.48,5.41,0.0,5.41,0.0373
D0251,2025-01-01,5.42,0.17,0.99,3.81,0.0,0.0,0.45,5.41,0.0,5.41,0.0383
D0251,2025-02-01,5.53,0.16,1.04,3.82,0.0,0.0,0.51,5.41,0.0,5.41,0.0394
D0251,2025-03-01,5.38,0.16,1.06,3.68,0.0,0.0,0.48,5.41,0.0,5.41,0.0404
D0251,2025-04-01,4.81,0.15,0.94,3.63,0.0,0.0,0.09,5.41,0.0,5.41,0.0416
D0251,2025-05-01,5.23,0.15,1.1,3.43,0.0,0.0,0.55,5.41,0.0,5.41,0.0427
D0251,2025-06-01,4.87,0.14,1.08,3.41,0.0,0.0,0.24,5.41,0.0,5.41,0.0439
D0251,2025-07-01,4.39,0.14,0.79,3.33,0.0,0.0,0.13,5.41,0.0,5.41,0.0451
D0251,2025-08-01,4.24,0.14,0.93,3.12,0.0,0.0,0.05,5.41,0.0,5.41,0.0463
D0251,2025-09-01,4.46,0.13,0.92,3.17,0.0,0.0,0.24,5.41,0.0,5.41,0.0476
D0251,2025-10-01,4.4,0.13,0.98,3.12,0.0,0.0,0.17,5.41,0.0,5.41,0.0489
D0251,2025-11-01,4.3,0.13,0.86,2.89,0.0,0.0,0.42,5.41,0.0,5.41,0.0502
D0251,2025-12-01,4.14,0.12,0.83,2.88,0.0,0.0,0.31,5.41,0.0,5.41,0.0516
D0251,2026-01-01,3.57,0.12,0.65,2.74,0.0,0.0,0.06,5.41,0.0,5.41,0.053
D0251,2026-02-01,3.53,0.12,0.69,2.65,0.0,0.0,0.07,5.41,0.0,5.41,0.0544
D0251,2026-03-01,3.85,0.11,0.72,2.61,0.0,0.0,0.41,5.41,0.0,5.41,0.0559
D0251,2026-04-01,3.48,0.11,0.74,2.49,0.0,0.0,0.14,5.41,0.0,5.41,0.0574
D0251,2026-05-01,3.32,0.11,0.67,2.42,0.0,0.0,0.12,5.41,0.0,5.41,0.0589
D0254,2026-04-01,18.16,0.25,2.8,15.07,0.0,0.0,0.04,14.08,0.0,14.08,0.0442
D0254,2026-05-01,18.61,0.24,2.39,15.73,0.0,0.0,0.25,14.08,0.0,14.08,0.0465
D0254,2026-06-01,25.22,0.22,2.51,21.5,0.0,0.0,0.99,14.08,0.0,14.08,0.05
D0254,2026-07-01,15.85,0.21,2.38,12.07,0.0,0.0,1.19,14.08,0.0,14.08,0.0523
D0255,2024-04-01,7.66,0.09,1.18,6.23,0.0,0.0,0.16,3.72,0.0,3.72,0.0321
D0255,2024-05-01,5.16,0.09,1.04,3.86,0.0,0.0,0.17,3.72,0.0,3.72,0.0332
D0255,2024-06-01,8.81,0.08,1.02,7.42,0.0,0.0,0.29,3.72,0.0,3.72,0.0356
D0255,2024-08-01,4.46,0.08,0.84,3.18,0.0,0.0,0.36,3.72,0.0,3.72,0.0379
D0255,2024-10-01,4.08,0.07,0.86,3.09,0.0,0.0,0.06,3.72,0.0,3.72,0.0406
D0255,2024-11-01,4.34,0.07,0.83,3.07,0.0,0.0,0.37,3.72,0.0,3.72,0.042
D0255,2024-12-01,3.94,0.07,0.91,2.77,0.0,0.0,0.19,3.72,0.0,3.72,0.0433
D0255,2025-01-01,4.0,0.07,0.8,2.89,0.0,0.0,0.24,3.72,0.0,3.72,0.0449
D0255,2025-02-01,3.89,0.06,0.77,2.68,0.0,0.0,0.38,3.72,0.0,3.72,0.0463
D0255,2025-03-01,3.41,0.06,0.77,2.49,0.0,0.0,0.09,3.72,0.0,3.72,0.0478
D0255,2025-04-01,3.51,0.06,0.79,2.51,0.0,0.0,0.15,3.72,0.0,3.72,0.0494
D0255,2025-05-01,3.49,0.06,0.69,2.56,0.0,0.0,0.18,3.72,0.0,3.72,0.0512
D0255,2025-06-01,3.21,0.06,0.65,2.23,0.0,0.0,0.27,3.72,0.0,3.72,0.0528
D0255,2025-07-01,3.05,0.05,0.71,2.11,0.0,0.0,0.18,3.72,0.0,3.72,0.0544
D0255,2025-08-01,3.08,0.05,0.62,2.13,0.0,0.0,0.28,3.72,0.0,3.72,0.0562
D0255,2025-09-01,2.88,0.05,0.64,2.0,0.0,0.0,0.19,3.72,0.0,3.72,0.0579
D0255,2025-10-01,2.88,0.05,0.59,2.06,0.0,0.0,0.18,3.72,0.0,3.72,0.0598
D0255,2025-11-01,2.83,0.05,0.58,2.02,0.0,0.0,0.18,3.72,0.0,3.72,0.0618
D0255,2025-12-01,2.5,0.05,0.49,1.96,0.0,0.0,0.0,3.72,0.0,3.72,0.0639
D0255,2026-01-01,2.59,0.05,0.59,1.73,0.0,0.0,0.22,3.72,0.0,3.72,0.0659
D0255,2026-02-01,2.59,0.04,0.51,1.9,0.0,0.0,0.14,3.72,0.0,3.72,0.0682
D0255,2026-03-01,2.32,0.04,0.5,1.72,0.0,0.0,0.06,3.72,0.0,3.72,0.0704
D0257,2024-09-01,5.22,0.05,0.8,4.0,0.0,0.0,0.37,8.2,0.0,8.2,0.1009
D0257,2024-10-01,4.78,0.04,0.76,3.6,0.0,0.0,0.38,8.2,0.0,8.2,0.1056
D0257,2024-11-01,4.59,0.04,0.71,3.73,0.0,0.0,0.11,8.2,0.0,8.2,0.1109
D0257,2024-12-01,4.32,0.04,0.78,3.31,0.0,0.0,0.19,8.2,0.0,8.2,0.1161
D0257,2025-01-01,4.42,0.04,0.75,3.55,0.0,0.0,0.08,8.2,0.0,8.2,0.1222
D0257,2025-02-01,4.21,0.04,0.63,3.35,0.0,0.0,0.19,8.2,0.0,8.2,0.1287
D0257,2025-03-01,3.69,0.03,0.62,2.81,0.0,0.0,0.23,8.2,0.0,8.2,0.1346
D0257,2025-04-01,3.56,0.03,0.53,2.74,0.0,0.0,0.26,8.2,0.0,8.2,0.1409
D0257,2025-05-01,3.57,0.03,0.58,2.88,0.0,0.0,0.08,8.2,0.0,8.2,0.1483
D0257,2025-06-01,3.23,0.03,0.59,2.6,0.0,0.0,0.01,8.2,0.0,8.2,0.1556
D0257,2025-07-01,5.02,0.03,0.47,4.45,0.0,0.0,0.07,8.2,0.0,8.2,0.1699
D0258,2026-02-01,10.13,0.14,2.95,6.65,0.0,0.0,0.39,24.55,0.0,24.55,0.0915
D0258,2026-03-01,10.33,0.14,2.85,6.73,0.0,0.0,0.61,24.55,0.0,24.55,0.0939
D0258,2026-04-01,9.85,0.14,2.71,6.76,0.0,0.0,0.24,24.55,0.0,24.55,0.0964
D0258,2026-05-01,8.93,0.13,2.54,6.19,0.0,0.0,0.07,24.55,0.0,24.55,0.0988
D0258,2026-06-01,9.19,0.13,2.71,6.18,0.0,0.0,0.17,24.55,0.0,24.55,0.1013
D0258,2026-07-01,8.99,0.13,2.46,6.05,0.0,0.0,0.35,24.55,0.0,24.55,0.1039
D0260,2025-03-01,7.64,0.09,1.19,6.17,0.0,0.0,0.19,2.72,0.0,2.72,0.0248
D0260,2025-04-01,6.69,0.08,1.23,5.3,0.0,0.0,0.08,2.72,0.0,2.72,0.0261
D0260,2025-05-01,6.04,0.08,1.17,4.51,0.0,0.0,0.28,2.72,0.0,2.72,0.0273
D0260,2025-06-01,6.31,0.07,1.01,5.2,0.0,0.0,0.03,2.72,0.0,2.72,0.0288
D0260,2025-07-01,5.93,0.07,1.05,4.54,0.0,0.0,0.27,2.72,0.0,2.72,0.0302
D0260,2025-08-01,5.06,0.07,1.07,3.81,0.0,0.0,0.11,2.72,0.0,2.72,0.0316
D0260,2025-09-01,5.43,0.07,1.03,3.99,0.0,0.0,0.34,2.72,0.0,2.72,0.0331
D0260,2025-11-01,4.92,0.06,0.87,3.93,0.0,0.0,0.06,2.72,0.0,2.72,0.0364
D0260,2025-12-01,4.01,0.06,0.72,3.06,0.0,0.0,0.17,2.72,0.0,2.72,0.038
D0260,2026-01-01,4.23,0.05,0.81,3.06,0.0,0.0,0.31,2.72,0.0,2.72,0.0397
D0260,2026-02-01,4.54,0.05,0.73,3.61,0.0,0.0,0.15,2.72,0.0,2.72,0.0419
D0260,2026-03-01,4.37,0.05,0.7,3.32,0.0,0.0,0.3,2.72,0.0,2.72,0.0442
D0260,2026-04-01,4.12,0.05,0.65,3.17,0.0,0.0,0.25,2.72,0.0,2.72,0.0466
D0260,2026-05-01,3.3,0.04,0.63,2.56,0.0,0.0,0.07,2.72,0.0,2.72,0.0487
D0262,2025-02-01,3.58,0.07,0.49,2.99,0.0,0.0,0.03,3.06,0.0,3.06,0.0683
D0262,2025-03-01,3.45,0.07,0.49,2.84,0.0,0.0,0.05,3.06,0.0,3.06,0.0729
D0262,2025-04-01,3.0,0.06,0.41,2.37,0.0,0.0,0.16,3.06,0.0,3.06,0.0773
D0262,2025-05-01,2.86,0.06,0.46,2.3,0.0,0.0,0.04,3.06,0.0,3.06,0.082
D0262,2025-06-01,2.5,0.06,0.36,1.98,0.0,0.0,0.1,3.06,0.0,3.06,0.0866
D0262,2025-07-01,4.08,0.05,0.35,3.53,0.0,0.0,0.15,3.06,0.0,3.06,0.0962
D0262,2025-08-01,2.46,0.05,0.32,2.09,0.0,0.0,0.0,3.06,0.06,3.0,0.101
D0262,2025-09-01,2.16,0.04,0.33,1.71,0.0,0.0,0.08,3.0,0.0,3.0,0.1071
D0262,2025-10-01,2.18,0.04,0.25,1.8,0.0,0.0,0.09,3.0,0.0,3.0,0.1145
D0262,2025-11-01,1.77,0.04,0.24,1.49,0.0,0.0,0.0,3.0,0.06,2.94,0.119
D0262,2025-12-01,1.79,0.04,0.25,1.5,0.0,0.0,0.0,2.94,0.05,2.89,0.1245
D0262,2026-01-01,1.82,0.03,0.26,1.53,0.0,0.0,0.0,2.89,0.08,2.81,0.1296
D0262,2026-02-01,1.63,0.03,0.2,1.4,0.0,0.0,0.0,2.81,0.02,2.79,0.1376
D0262,2026-03-01,1.38,0.03,0.2,1.15,0.0,0.0,0.0,2.79,0.05,2.74,0.1432
D0262,2026-04-01,1.41,0.03,0.21,1.09,0.0,0.0,0.08,2.74,0.0,2.74,0.1519
D0264,2026-03-01,14.53,0.41,2.79,10.35,0.0,0.0,0.98,0.0,0.0,0.0,0.0
D0264,2026-04-01,13.48,0.39,2.83,9.99,0.0,0.0,0.27,0.0,0.0,0.0,0.0
D0264,2026-05-01,13.58,0.38,2.95,9.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0
D0264,2026-06-01,14.31,0.37,2.92,9.58,0.0,0.0,1.44,0.0,0.0,0.0,0.0
D0264,2026-07-01,12.87,0.36,2.55,9.31,0.0,0.0,0.65,0.0,0.0,0.0,0.0
D0265,2024-11-01,10.43,0.23,1.59,8.16,0.0,0.0,0.45,18.37,0.0,18.37,0.1237
D0265,2024-12-01,10.48,0.22,1.65,7.91,0.0,0.0,0.7,18.37,0.0,18.37,0.1307
